n_cities,noise_factor,distance_type,triangle_violation_rate,instance_type,avg_edge,std_edge,cv_edge,skew_edge,kurtosis_edge,min_edge,max_edge,avg_nn,std_nn,cv_nn,skew_nn,mst_cost,avg_mst_edge,std_mst_edge,mst_nn_ratio,avg_centroid_dist,std_centroid_dist,cv_centroid_dist,bbox_area,bbox_ratio,source,label,best_algo,optimal,OGA_best_cost,OGA_avg_cost,OGA_std_cost,OGA_avg_time,SA_best_cost,SA_avg_cost,SA_std_cost,SA_avg_time,PSO_best_cost,PSO_avg_cost,PSO_std_cost,PSO_avg_time
10,0.2,1,0.0111111111111111,1,832.6645606499648,373.647121391263,0.4487366690610682,0.2377018338308837,-0.8575022375833781,174.47407182973816,1654.5638455935143,348.5590597759653,136.62060858623465,0.3919582772401523,-0.1896706755640116,3642.5237222790106,404.7248580310012,149.34261796521193,1.1611371062658251,418.8742332715256,137.45871740608763,0.328162265633998,813085.7972519852,0.9711132920858409,generated,uniform_10_0_manhattan_random_cost,SA,,4472.716562894335,4472.716562894335,0.0,0.0194657643636067,4472.716562894334,4472.716562894335,5.250970108951385e-13,0.0136627356211344,4472.716562894334,4472.716562894334,7.425993143694779e-13,0.5698458353678385
10,0.2,1,0.2083333333333333,2,1629.6430446263926,1149.0793221683264,0.7051110523604027,0.6164372430232762,-1.0447338735735208,132.10902950747231,3549.2253605282804,336.4206882385936,160.16977946504082,0.4760996724180247,0.7014679765695382,3647.495218231122,405.2772464701247,182.38308917485637,1.2046739711283665,397.7926970405248,157.97559376745747,0.3971304524762651,766569.9851226258,0.8818786677014904,generated,uniform_10_0_manhattan_triangle_violation,OGA,,4682.118053713748,5831.485469786134,817.2782036878392,0.0178048610687255,4682.118053713749,5116.530281271899,614.3516638734438,0.0138940811157226,4682.118053713749,4682.118053713749,5.250970108951385e-13,0.5763819217681885
10,0.0,3,0.0,1,596.1777777777778,277.55242058544457,0.4655531134018564,0.0092041841906749,-1.1159793007076004,88.0,1111.0,234.2,118.7988215429766,0.5072537213619838,-0.1090163336226121,2412.0,268.0,122.64854938671988,1.1443210930828351,418.8742332715256,137.45871740608763,0.328162265633998,813085.7972519852,0.9711132920858409,generated,uniform_10_0_ceil_euclidean_random_cost,OGA,,2945.0,2945.0,0.0,0.0176180998484293,2945.0,2945.0,0.0,0.0140275955200195,2945.0,2945.0,0.0,0.5666805108388265
10,0.0,3,0.2083333333333333,2,1629.6430446263926,1149.0793221683264,0.7051110523604027,0.6164372430232762,-1.0447338735735208,132.10902950747231,3549.2253605282804,336.4206882385936,160.16977946504082,0.4760996724180247,0.7014679765695382,3647.495218231122,405.2772464701247,182.38308917485637,1.2046739711283665,397.7926970405248,157.97559376745747,0.3971304524762651,766569.9851226258,0.8818786677014904,generated,uniform_10_0_ceil_euclidean_triangle_violation,PSO,,4682.118053713749,5402.547690788179,509.4206817430932,0.0181890328725179,4682.118053713749,5116.530281271899,614.3516638734432,0.0151128768920898,4682.118053713748,4682.118053713748,7.425993143694779e-13,0.5842703183492025
10,0.1,3,0.0,1,623.8578528024974,277.0638305246899,0.4441137180209599,0.0386125805414808,-1.1273247608246473,128.399832946039,1150.1419196106758,260.03820274475527,112.77581182146324,0.433689398830987,-0.0871047893688591,2657.390790874551,295.26564343050563,118.38157103437004,1.13547025134737,418.8742332715256,137.45871740608763,0.328162265633998,813085.7972519852,0.9711132920858409,generated,uniform_10_0_ceil_euclidean_random_cost,OGA,,3248.757841746694,3248.757841746694,5.870763055717387e-13,0.0179667472839355,3248.7578417466943,3248.7578417466943,0.0,0.013915459314982,3248.757841746694,3248.757841746694,0.0,0.5700044631958008
10,0.1,3,0.2083333333333333,2,1629.6430446263926,1149.0793221683264,0.7051110523604027,0.6164372430232762,-1.0447338735735208,132.10902950747231,3549.2253605282804,336.4206882385936,160.16977946504082,0.4760996724180247,0.7014679765695382,3647.495218231122,405.2772464701247,182.38308917485637,1.2046739711283665,397.7926970405248,157.97559376745747,0.3971304524762651,766569.9851226258,0.8818786677014904,generated,uniform_10_0_ceil_euclidean_triangle_violation,SA,,5606.839186397641,6034.622851005912,371.03666076114325,0.0182853539784749,4682.118053713749,5291.970245886464,862.4612412136161,0.0140899022420247,4682.118053713749,5116.530281271899,614.3516638734438,0.5967044035593668
10,0.2,3,0.0,1,651.5379278272171,277.0343209103234,0.4252006047202685,0.0657913005771994,-1.1338119165846337,150.79966589207802,1189.2838392213516,285.87640548951066,107.38484488008528,0.3756338152363729,-0.0831099298004743,2885.7815817491023,320.64239797212247,112.8298972317112,1.1216119687215231,418.8742332715256,137.45871740608763,0.328162265633998,813085.7972519852,0.9711132920858409,generated,uniform_10_0_ceil_euclidean_random_cost,PSO,,3552.5156834933887,3552.515683493389,3.7129965718473893e-13,0.0192357699076334,3552.5156834933887,3552.515683493389,2.6254850544756925e-13,0.0139741897583007,3552.515683493388,3552.515683493389,5.870763055717387e-13,0.5804450511932373
10,0.2,3,0.2083333333333333,2,1629.6430446263926,1149.0793221683264,0.7051110523604027,0.6164372430232762,-1.0447338735735208,132.10902950747231,3549.2253605282804,336.4206882385936,160.16977946504082,0.4760996724180247,0.7014679765695382,3647.495218231122,405.2772464701247,182.38308917485637,1.2046739711283665,397.7926970405248,157.97559376745747,0.3971304524762651,766569.9851226258,0.8818786677014904,generated,uniform_10_0_ceil_euclidean_triangle_violation,PSO,,4682.118053713749,4682.118053713749,0.0,0.0177948474884033,4682.118053713749,5550.9425088300495,614.3516638734436,0.0140539805094401,4682.118053713748,4682.118053713748,7.425993143694779e-13,0.5698936780293783
10,0.0,2,0.0,1,529.5423399346853,247.46541562825664,0.4673194133235493,0.0479134385491915,-1.1441208529558486,87.78694118462295,915.025586457583,203.91549139685588,100.7832034122694,0.4942400536707008,0.2802802584395736,2082.516039186052,231.3906710206724,105.17367624970127,1.1347380693620033,418.8742332715256,137.45871740608763,0.328162265633998,813085.7972519852,0.9711132920858409,generated,uniform_10_0_chebyshev_random_cost,OGA,,2669.737108049801,2669.737108049801,2.6254850544756925e-13,0.0187532107035319,2669.737108049801,2669.737108049801,2.6254850544756925e-13,0.0136364301045735,2669.737108049801,2669.737108049801,0.0,0.5707588195800781
10,0.0,2,0.2083333333333333,2,1629.6430446263926,1149.0793221683264,0.7051110523604027,0.6164372430232762,-1.0447338735735208,132.10902950747231,3549.2253605282804,336.4206882385936,160.16977946504082,0.4760996724180247,0.7014679765695382,3647.495218231122,405.2772464701247,182.38308917485637,1.2046739711283665,397.7926970405248,157.97559376745747,0.3971304524762651,766569.9851226258,0.8818786677014904,generated,uniform_10_0_chebyshev_triangle_violation,OGA,,4682.118053713748,4682.118053713749,5.250970108951385e-13,0.0178048610687255,4682.118053713749,5116.530281271899,614.3516638734438,0.0134625434875488,4682.118053713749,4682.118053713749,5.250970108951385e-13,0.5676306088765463
10,0.1,2,0.0083333333333333,1,554.1285829053539,247.4816074876154,0.4466140443253144,0.077029781360511,-1.15611014781446,124.74270516273018,953.4829885615542,226.86573015309577,96.56502389282184,0.4256483508005236,0.390402029128923,2285.3793432663388,253.93103814070432,99.73959193991595,1.1193009978604704,418.8742332715256,137.45871740608763,0.328162265633998,813085.7972519852,0.9711132920858409,generated,uniform_10_0_chebyshev_random_cost,OGA,,2939.543605855916,2939.543605855916,2.6254850544756925e-13,0.0187602043151855,2939.543605855916,2939.543605855916,3.7129965718473893e-13,0.0138748486836751,2939.543605855916,2939.543605855916,2.6254850544756925e-13,0.5678752263387045
