n_cities,noise_factor,distance_type,triangle_violation_rate,instance_type,avg_edge,std_edge,cv_edge,skew_edge,kurtosis_edge,min_edge,max_edge,avg_nn,std_nn,cv_nn,skew_nn,mst_cost,avg_mst_edge,std_mst_edge,mst_nn_ratio,avg_centroid_dist,std_centroid_dist,cv_centroid_dist,bbox_area,bbox_ratio,source,label,best_algo,optimal,OGA_best_cost,OGA_avg_cost,OGA_std_cost,OGA_avg_time,SA_best_cost,SA_avg_cost,SA_std_cost,SA_avg_time,LK_best_cost,LK_avg_cost,LK_std_cost,LK_avg_time,PSO_best_cost,PSO_avg_cost,PSO_std_cost,PSO_avg_time
10,0.0,3,0.0,1,459.26666666666665,187.92757470188704,0.4091905386163892,0.5229848955404657,-0.7965073899868091,250.0,902.0,250.0,0.0,0.0,,2250.0,250.0,0.0,1.0,311.10938642430773,117.62631371717292,0.3780866757801638,375000.0,0.6666666666657778,generated,grid_10_3_ceil_euclidean_random_cost,OGA,,2500.0,2569.333333333333,98.05214032453458,0.0207477410634358,2500.0,2672.6666666666665,128.99956933605975,0.0171362559000651,2500.0,2500.0,0.0,0.0055332978566487,2500.0,2500.0,0.0,0.7320703665415446
10,0.0,3,0.2055555555555555,2,1162.4269116986843,942.441930209538,0.8107537090932653,0.9225405547394868,-0.6464913723421462,158.91418551065573,2913.196196543226,267.4600368549901,104.50418340779244,0.3907282173315929,0.409831103033594,2703.2495692059933,300.3610632451104,100.67857676633092,1.1230128686774927,325.74761801884523,133.0084802003202,0.4083175834385544,602982.4661321007,0.8493108771667497,generated,grid_10_3_ceil_euclidean_triangle_violation,OGA,,3916.4629312533298,4043.320979571985,179.40437242842344,0.020904541015625,3916.4629312533298,3916.46293125333,3.7129965718473893e-13,0.016821543375651,3916.4629312533298,3916.46293125333,4.547473508864641e-13,0.0052855014801025,3916.4629312533298,3916.46293125333,4.547473508864641e-13,0.730087677637736
10,0.1,3,0.0,1,479.88522327769374,187.09773223050075,0.3898801695801195,0.5133641363622011,-0.7903871017754027,257.3014037982319,923.5292940996663,264.15581682097815,6.815574035523984,0.0258013399725472,0.6726615493111677,2400.1036582174097,266.67818424637886,6.996847038200402,1.0095487862268433,311.10938642430773,117.62631371717292,0.3780866757801638,375000.0,0.6666666666657778,generated,grid_10_3_ceil_euclidean_random_cost,LK,,2716.752371155828,2818.178580418555,143.43832071944124,0.0226337114969889,2716.7523711558283,2838.2096780739994,85.88328534649474,0.017316977183024,2716.7523711558274,2716.7523711558274,0.0,0.0047818819681803,2716.752371155828,2777.4810246149136,85.88328534649486,0.7278644243876139
10,0.1,3,0.2055555555555555,2,1162.4269116986843,942.441930209538,0.8107537090932653,0.9225405547394868,-0.6464913723421462,158.91418551065573,2913.196196543226,267.4600368549901,104.50418340779244,0.3907282173315929,0.409831103033594,2703.2495692059933,300.3610632451104,100.67857676633092,1.1230128686774927,325.74761801884523,133.0084802003202,0.4083175834385544,602982.4661321007,0.8493108771667497,generated,grid_10_3_ceil_euclidean_triangle_violation,OGA,,3916.4629312533298,3916.46293125333,4.547473508864641e-13,0.0212326049804687,3916.4629312533298,3916.46293125333,4.547473508864641e-13,0.0175714492797851,3916.4629312533298,3916.46293125333,4.547473508864641e-13,0.0056904951731363,3916.4629312533298,3916.46293125333,4.547473508864641e-13,0.7159577210744222
10,0.2,3,0.0,1,500.5037798887208,186.59297905291515,0.3728103294132987,0.4982156391061183,-0.7848236587391666,264.60280759646383,945.0585881993328,278.31163364195623,13.631148071047935,0.0489780031566492,0.6726615493111823,2550.2073164348194,283.3563684927577,13.993694076400775,1.0181262090441088,311.10938642430773,117.62631371717292,0.3780866757801638,375000.0,0.6666666666657778,generated,grid_10_3_ceil_euclidean_random_cost,PSO,,2933.504742311656,2985.6287158964938,73.71443036845555,0.0225448608398437,2933.504742311656,3085.147801088616,121.9313476675161,0.0169873237609863,2933.504742311656,2933.504742311656,0.0,0.0052956740061442,2933.5047423116557,2933.504742311656,3.7129965718473893e-13,0.6971844832102457
10,0.2,3,0.2055555555555555,2,1162.4269116986843,942.441930209538,0.8107537090932653,0.9225405547394868,-0.6464913723421462,158.91418551065573,2913.196196543226,267.4600368549901,104.50418340779244,0.3907282173315929,0.409831103033594,2703.2495692059933,300.3610632451104,100.67857676633092,1.1230128686774927,325.74761801884523,133.0084802003202,0.4083175834385544,602982.4661321007,0.8493108771667497,generated,grid_10_3_ceil_euclidean_triangle_violation,OGA,,3916.4629312533298,3916.46293125333,4.547473508864641e-13,0.0230252742767334,3916.4629312533298,3916.46293125333,4.547473508864641e-13,0.0181522369384765,3916.4629312533298,3916.46293125333,4.547473508864641e-13,0.0055049260457356,3916.4629312533298,3916.46293125333,4.547473508864641e-13,0.710191011428833
10,0.0,2,0.0,1,411.1111111111111,176.0331057528318,0.4281886356149963,0.6251590781279437,-0.8009753813431546,250.0,750.0,250.0,0.0,0.0,,2250.0,250.0,0.0,1.0,311.10938642430773,117.62631371717292,0.3780866757801638,375000.0,0.6666666666657778,generated,grid_10_3_chebyshev_random_cost,OGA,,2500.0,2500.0,0.0,0.0210745334625244,2500.0,2666.6666666666665,235.70226039551585,0.0159122149149576,2500.0,2500.0,0.0,0.0072333812713623,2500.0,2500.0,0.0,0.7433289686838785
10,0.0,2,0.2055555555555555,2,1162.4269116986843,942.441930209538,0.8107537090932653,0.9225405547394868,-0.6464913723421462,158.91418551065573,2913.196196543226,267.4600368549901,104.50418340779244,0.3907282173315929,0.409831103033594,2703.2495692059933,300.3610632451104,100.67857676633092,1.1230128686774927,325.74761801884523,133.0084802003202,0.4083175834385544,602982.4661321007,0.8493108771667497,generated,grid_10_3_chebyshev_triangle_violation,OGA,,3916.4629312533298,3916.46293125333,2.6254850544756925e-13,0.035058577855428,3916.4629312533298,4207.636399903051,411.7814683676529,0.0161317189534505,3916.4629312533298,3916.46293125333,4.547473508864641e-13,0.00535249710083,3916.4629312533298,3916.46293125333,4.547473508864641e-13,0.7067500750223795
10,0.1,2,0.0083333333333333,1,429.5677471639489,175.19624877721083,0.4078431165604838,0.6172339746448533,-0.8124139735639915,256.5358286286007,769.27187984922,260.0970344406793,4.476896120830765,0.0172124074019452,1.0104859453642792,2358.5677783174497,262.0630864797166,4.576811047328933,1.007558917552694,311.10938642430773,117.62631371717292,0.3780866757801638,375000.0,0.6666666666657778,generated,grid_10_3_chebyshev_random_cost,SA,,2670.917846487738,2670.917846487738,2.6254850544756925e-13,0.0211861928304036,2670.195408857329,2749.083423760398,111.05405167607294,0.0154290994008382,2670.195408857329,2670.195408857329,0.0,0.0059643586476643,2670.917846487738,2670.917846487738,0.0,0.1242508888244628
10,0.1,2,0.2055555555555555,2,1162.4269116986843,942.441930209538,0.8107537090932653,0.9225405547394868,-0.6464913723421462,158.91418551065573,2913.196196543226,267.4600368549901,104.50418340779244,0.3907282173315929,0.409831103033594,2703.2495692059933,300.3610632451104,100.67857676633092,1.1230128686774927,325.74761801884523,133.0084802003202,0.4083175834385544,602982.4661321007,0.8493108771667497,generated,grid_10_3_chebyshev_triangle_violation,OGA,,3916.4629312533298,3916.46293125333,4.547473508864641e-13,0.0209821065266927,3916.4629312533298,3916.46293125333,4.547473508864641e-13,0.0168961683909098,3916.4629312533298,3916.46293125333,4.547473508864641e-13,0.0052456061045328,3916.4629312533298,3916.46293125333,4.547473508864641e-13,0.7587193648020426
10,0.2,2,0.0083333333333333,1,448.0243832167868,174.6368432366824,0.3897931670209574,0.6039967988269229,-0.8249606178289639,263.07165725720137,788.54375969844,270.1940688813587,8.953792241661553,0.0331383744977508,1.0104859453642314,2467.135556634899,274.12617295943323,9.153622094657887,1.0145528882049633,311.10938642430773,117.62631371717292,0.3780866757801638,375000.0,0.6666666666657778,generated,grid_10_3_chebyshev_random_cost,SA,,2840.390817714658,2841.3540678885365,0.6811207299287169,0.0229059855143229,2840.3908177146577,2914.351889100524,104.5967502415366,0.0236745675404866,2840.390817714658,2840.390817714658,0.0,0.0068879922231038,2841.835692975476,2841.835692975476,2.6254850544756925e-13,0.8500385284423828
10,0.2,2,0.2055555555555555,2,1162.4269116986843,942.441930209538,0.8107537090932653,0.9225405547394868,-0.6464913723421462,158.91418551065573,2913.196196543226,267.4600368549901,104.50418340779244,0.3907282173315929,0.409831103033594,2703.2495692059933,300.3610632451104,100.67857676633092,1.1230128686774927,325.74761801884523,133.0084802003202,0.4083175834385544,602982.4661321007,0.8493108771667497,generated,grid_10_3_chebyshev_triangle_violation,OGA,,3916.4629312533298,3916.46293125333,3.7129965718473893e-13,0.0232878526051839,3916.4629312533298,3916.46293125333,4.547473508864641e-13,0.0229071776072184,3916.4629312533298,3916.46293125333,4.547473508864641e-13,0.0077635447184244,3916.4629312533298,3916.46293125333,4.547473508864641e-13,0.8239086469014486
10,0.0,0,0.0,1,458.8987353573192,187.73727392498907,0.4091039252457481,0.5253627428183012,-0.7928820660275462,250.0,901.3878188659974,250.0,0.0,0.0,,2250.0,250.0,0.0,1.0,311.10938642430773,117.62631371717292,0.3780866757801638,375000.0,0.6666666666657778,generated,grid_10_4_euclidean_random_cost,OGA,,2500.0,2638.0711874576987,97.6310729378176,0.0222579638163248,2500.0,2569.035593728849,97.6310729378176,0.0158506234486897,2500.0,2500.0,0.0,0.0052853425343831,2500.0,2500.0,0.0,0.6979650656382242
10,0.0,0,0.2222222222222222,2,1295.5715165902095,943.5158873790036,0.7282622960577471,0.613140604281987,-1.0970158242825816,53.252733726975855,2871.995685594627,238.90995595019663,105.90098809696096,0.443267371071958,-0.6649079048975745,2673.9359039445408,297.1039893271712,116.34604528764616,1.2435814495278117,318.538974266644,160.74649561787743,0.504636821876996,684031.9521407266,0.9508011980810092,generated,grid_10_4_euclidean_triangle_violation,OGA,,3714.309251419839,3849.000961309668,95.2414214327096,0.0194387435913085,3860.351397366037,4177.48677798687,409.5409221834767,0.018758217493693,3714.309251419839,3714.3092514198383,4.547473508864641e-13,0.0060755411783854,3714.309251419839,3812.416571364794,69.37836579002358,0.7216470241546631
10,0.1,0,0.0,1,482.3366985275216,186.70564628648728,0.3870857159665906,0.5100008196971025,-0.837669127254733,259.0533617783543,906.6180734924164,266.5494223790602,6.361071217439207,0.0238645094806963,0.1361160506594562,2438.324623725416,270.92495819171285,7.014969582668858,1.0164154766256823,311.10938642430773,117.62631371717292,0.3780866757801638,375000.0,0.6666666666657778,generated,grid_10_4_euclidean_random_cost,SA,,2719.194754627688,2719.194754627688,0.0,0.024279514948527,2719.1947546276874,2719.194754627688,2.6254850544756925e-13,0.0159199237823486,2719.1947546276883,2719.1947546276883,0.0,0.0053146680196126,2719.1947546276874,2719.194754627688,2.6254850544756925e-13,0.7040034929911295
10,0.1,0,0.2222222222222222,2,1295.5715165902095,943.5158873790036,0.7282622960577471,0.613140604281987,-1.0970158242825816,53.252733726975855,2871.995685594627,238.90995595019663,105.90098809696096,0.443267371071958,-0.6649079048975745,2673.9359039445408,297.1039893271712,116.34604528764616,1.2435814495278117,318.538974266644,160.74649561787743,0.504636821876996,684031.9521407266,0.9508011980810092,generated,grid_10_4_euclidean_triangle_violation,LK,,3860.351397366037,3879.762426309708,25.88519499873939,0.0222370624542236,3916.3468162545823,4233.696070911824,299.02743667880884,0.0170892079671223,3714.309251419839,3714.3092514198383,4.547473508864641e-13,0.0057334105173746,3714.309251419839,3792.29710456278,110.29147961510726,0.7137466271718343
10,0.2,0,0.0,1,505.77466169772384,185.98103443758663,0.3677152070317397,0.4901956745626786,-0.8730647755244179,268.10672355670863,911.8483281188356,283.09884475812044,12.722142434878428,0.0449388708941861,0.1361160506594597,2626.649247450832,291.8499163834257,14.029939165337709,1.0309117178940883,311.10938642430773,117.62631371717292,0.3780866757801638,375000.0,0.6666666666657778,generated,grid_10_4_euclidean_random_cost,OGA,,2938.3895092553757,2938.389509255376,2.6254850544756925e-13,0.0208771228790283,2938.389509255376,2938.389509255376,0.0,0.0164064566294352,2938.389509255376,2938.389509255376,0.0,0.0050614674886067,2938.389509255376,2938.389509255376,0.0,0.7051681677500407
10,0.2,0,0.2222222222222222,2,1295.5715165902095,943.5158873790036,0.7282622960577471,0.613140604281987,-1.0970158242825816,53.252733726975855,2871.995685594627,238.90995595019663,105.90098809696096,0.443267371071958,-0.6649079048975745,2673.9359039445408,297.1039893271712,116.34604528764616,1.2435814495278117,318.538974266644,160.74649561787743,0.504636821876996,684031.9521407266,0.9508011980810092,generated,grid_10_4_euclidean_triangle_violation,LK,,3714.30925141984,4206.793915814411,427.0431767981629,0.0219351450602213,3916.346816254583,4284.822406924787,350.2653142220669,0.0176560084025065,3714.309251419839,3714.3092514198383,4.547473508864641e-13,0.0057236353556315,3714.309251419839,3859.642959507694,103.58967874143217,0.7353424231211344
10,0.0,1,0.0,1,561.1111111111111,264.34171674156266,0.4711040496384285,0.5159641605720116,-0.5117111900510691,250.0,1250.0,250.0,0.0,0.0,,2250.0,250.0,0.0,1.0,311.10938642430773,117.62631371717292,0.3780866757801638,375000.0,0.6666666666657778,generated,grid_10_4_manhattan_random_cost,OGA,,2500.0,3166.6666666666665,471.4045207910317,0.022550344467163,3000.0,3000.0,0.0,0.0175879796346028,2500.0,2500.0,0.0,0.0057721932729085,2500.0,2666.6666666666665,235.70226039551585,0.696630080540975
10,0.0,1,0.2222222222222222,2,1295.5715165902095,943.5158873790036,0.7282622960577471,0.613140604281987,-1.0970158242825816,53.252733726975855,2871.995685594627,238.90995595019663,105.90098809696096,0.443267371071958,-0.6649079048975745,2673.9359039445408,297.1039893271712,116.34604528764616,1.2435814495278117,318.538974266644,160.74649561787743,0.504636821876996,684031.9521407266,0.9508011980810092,generated,grid_10_4_manhattan_triangle_violation,LK,,3948.27281084866,4244.33806910985,287.90528259408234,0.0226482550303141,3860.351397366037,3957.004390138493,136.6879732227551,0.0166602134704589,3714.309251419839,3714.3092514198383,4.547473508864641e-13,0.0063325564066569,3714.309251419839,3714.3092514198393,4.547473508864641e-13,0.7355651060740153
10,0.1,1,0.0055555555555555,1,589.7695068383805,262.8447697889785,0.4456737195485559,0.4993236002614005,-0.5657993775281374,261.0698537506053,1256.3952104434084,270.23554231878853,7.777898398205506,0.0287819223610126,0.1361160506594557,2480.2709306572174,275.58565896191305,8.577442197301075,1.01979797548915,311.10938642430773,117.62631371717292,0.3780866757801638,375000.0,0.6666666666657778,generated,grid_10_4_manhattan_random_cost,OGA,,2768.016890966373,2768.016890966373,2.6254850544756925e-13,0.0194614728291829,2768.016890966373,2768.016890966373,2.6254850544756925e-13,0.018426497777303,2768.016890966374,2768.016890966374,0.0,0.0051863193511962,2768.016890966373,2768.016890966373,0.0,0.7316093444824219
10,0.1,1,0.2222222222222222,2,1295.5715165902095,943.5158873790036,0.7282622960577471,0.613140604281987,-1.0970158242825816,53.252733726975855,2871.995685594627,238.90995595019663,105.90098809696096,0.443267371071958,-0.6649079048975745,2673.9359039445408,297.1039893271712,116.34604528764616,1.2435814495278117,318.538974266644,160.74649561787743,0.504636821876996,684031.9521407266,0.9508011980810092,generated,grid_10_4_manhattan_triangle_violation,SA,,3916.3468162545823,4274.139770759324,353.6993096749933,0.0225028196970621,3714.309251419839,4004.976667595549,205.53290104781675,0.0169532299041748,3714.309251419839,3714.3092514198383,4.547473508864641e-13,0.0061588287353515,3714.309251419839,3830.3358216801535,85.1684428604267,0.6842686335245768
10,0.2,1,0.0055555555555555,1,618.4279025656499,261.67151066124234,0.4231237134929634,0.4799746853884734,-0.6132747992661183,272.13970750121064,1262.7904208868167,290.471084637577,15.555796796411,0.0535536844082779,0.1361160506594637,2710.5418613144348,301.1713179238261,17.154884394602142,1.0368375162009666,311.10938642430773,117.62631371717292,0.3780866757801638,375000.0,0.6666666666657778,generated,grid_10_4_manhattan_random_cost,OGA,,3036.033781932746,3036.0337819327465,2.6254850544756925e-13,0.0205499331156412,3036.0337819327465,3036.033781932747,3.7129965718473893e-13,0.0177687803904215,3036.0337819327465,3036.0337819327465,0.0,0.0047872066497802,3036.0337819327465,3036.0337819327465,0.0,0.134172519048055
10,0.2,1,0.2222222222222222,2,1295.5715165902095,943.5158873790036,0.7282622960577471,0.613140604281987,-1.0970158242825816,53.252733726975855,2871.995685594627,238.90995595019663,105.90098809696096,0.443267371071958,-0.6649079048975745,2673.9359039445408,297.1039893271712,116.34604528764616,1.2435814495278117,318.538974266644,160.74649561787743,0.504636821876996,684031.9521407266,0.9508011980810092,generated,grid_10_4_manhattan_triangle_violation,LK,,4150.310375683403,4362.810260067728,278.16678507485574,0.0220108032226562,3714.30925141984,3831.081710994309,85.43742128208423,0.0171059767405192,3714.309251419839,3714.3092514198383,4.547473508864641e-13,0.0059462388356526,3714.309251419839,3859.642959507694,103.58967874143194,0.8626612027486166
10,0.0,3,0.0,1,459.26666666666665,187.92757470188704,0.4091905386163892,0.5229848955404657,-0.7965073899868091,250.0,902.0,250.0,0.0,0.0,,2250.0,250.0,0.0,1.0,311.10938642430773,117.62631371717292,0.3780866757801638,375000.0,0.6666666666657778,generated,grid_10_4_ceil_euclidean_random_cost,OGA,,2500.0,2672.6666666666665,128.99956933605975,0.0236533482869466,2500.0,2638.6666666666665,98.05214032453458,0.0195153554280598,2500.0,2500.0,0.0,0.0064896742502848,2500.0,2500.0,0.0,0.8413747946421305
10,0.0,3,0.2222222222222222,2,1295.5715165902095,943.5158873790036,0.7282622960577471,0.613140604281987,-1.0970158242825816,53.252733726975855,2871.995685594627,238.90995595019663,105.90098809696096,0.443267371071958,-0.6649079048975745,2673.9359039445408,297.1039893271712,116.34604528764616,1.2435814495278117,318.538974266644,160.74649561787743,0.504636821876996,684031.9521407266,0.9508011980810092,generated,grid_10_4_ceil_euclidean_triangle_violation,LK,,3916.3468162545832,4244.378707077286,296.4187700374719,0.021133820215861,3714.30925141984,3937.671450618071,191.6742536874019,0.0163775285085042,3714.309251419839,3714.3092514198383,4.547473508864641e-13,0.0059153238932291,3714.309251419839,3840.9778198781783,96.4926194540611,0.6979935963948568
10,0.1,3,0.0,1,482.72342169619054,186.89389672627945,0.3871655865994088,0.5076216993262082,-0.8411711173717245,259.06062049361424,907.2344480884722,266.5626912119763,6.366171334483684,0.0238824544632961,0.1361160506594706,2438.4756167878304,270.94173519864785,7.0205939759057845,1.0164278202878334,311.10938642430773,117.62631371717292,0.3780866757801638,375000.0,0.6666666666657778,generated,grid_10_4_ceil_euclidean_random_cost,OGA,,2719.370498439684,2719.3704984396845,4.547473508864641e-13,0.0226151943206787,2719.370498439684,2719.3704984396845,2.6254850544756925e-13,0.015059471130371,2719.370498439685,2719.370498439685,0.0,0.0046936670939127,2719.3704984396845,2719.3704984396845,3.7129965718473893e-13,0.7120460669199625
10,0.1,3,0.2222222222222222,2,1295.5715165902095,943.5158873790036,0.7282622960577471,0.613140604281987,-1.0970158242825816,53.252733726975855,2871.995685594627,238.90995595019663,105.90098809696096,0.443267371071958,-0.6649079048975745,2673.9359039445408,297.1039893271712,116.34604528764616,1.2435814495278117,318.538974266644,160.74649561787743,0.504636821876996,684031.9521407266,0.9508011980810092,generated,grid_10_4_ceil_euclidean_triangle_violation,LK,,3860.351397366037,4255.47463112981,373.0368446251936,0.0215189456939697,3862.589065308505,4054.403272225105,135.63312643864657,0.0171213150024414,3714.309251419839,3714.3092514198383,4.547473508864641e-13,0.0059560934702555,3860.351397366037,3890.404424507733,40.92932439162398,0.7072165012359619
10,0.2,3,0.0,1,506.1801767257143,186.1674055055572,0.3677888113078684,0.4878285971354225,-0.8764274973521036,268.12124098722853,912.4688961769444,283.12538242395266,12.732342668967371,0.0449706859906397,0.1361160506594608,2626.951233575661,291.88347039729564,14.041187951811576,1.0309336022731743,311.10938642430773,117.62631371717292,0.3780866757801638,375000.0,0.6666666666657778,generated,grid_10_4_ceil_euclidean_random_cost,SA,,2938.740996879369,2938.7409968793704,6.431098710768743e-13,0.0196770826975504,2938.740996879369,2938.740996879369,4.547473508864641e-13,0.0158841609954834,2938.740996879369,2938.740996879369,0.0,0.0052420298258463,2938.740996879369,2938.740996879369,5.870763055717387e-13,0.707969586054484
10,0.2,3,0.2222222222222222,2,1295.5715165902095,943.5158873790036,0.7282622960577471,0.613140604281987,-1.0970158242825816,53.252733726975855,2871.995685594627,238.90995595019663,105.90098809696096,0.443267371071958,-0.6649079048975745,2673.9359039445408,297.1039893271712,116.34604528764616,1.2435814495278117,318.538974266644,160.74649561787743,0.504636821876996,684031.9521407266,0.9508011980810092,generated,grid_10_4_ceil_euclidean_triangle_violation,LK,,3714.3092514198393,3762.989966735239,68.84492782506135,0.0208259423573811,3714.3092514198393,4206.79391581441,427.0431767981631,0.0166837374369303,3714.309251419839,3714.3092514198383,4.547473508864641e-13,0.0056488513946533,3714.309251419839,3841.723709192335,96.64801808466945,0.6886311372121176
10,0.0,2,0.0,1,411.1111111111111,176.0331057528318,0.4281886356149963,0.6251590781279437,-0.8009753813431546,250.0,750.0,250.0,0.0,0.0,,2250.0,250.0,0.0,1.0,311.10938642430773,117.62631371717292,0.3780866757801638,375000.0,0.6666666666657778,generated,grid_10_4_chebyshev_random_cost,OGA,,2500.0,2500.0,0.0,0.0206576983133951,2500.0,2583.333333333333,117.85113019775793,0.0169549783070882,2500.0,2500.0,0.0,0.0060196717580159,2500.0,2500.0,0.0,0.7142239411671957
10,0.0,2,0.2222222222222222,2,1295.5715165902095,943.5158873790036,0.7282622960577471,0.613140604281987,-1.0970158242825816,53.252733726975855,2871.995685594627,238.90995595019663,105.90098809696096,0.443267371071958,-0.6649079048975745,2673.9359039445408,297.1039893271712,116.34604528764616,1.2435814495278117,318.538974266644,160.74649561787743,0.504636821876996,684031.9521407266,0.9508011980810092,generated,grid_10_4_chebyshev_triangle_violation,LK,,3916.3468162545823,4072.322522540463,110.29147961510748,0.0218365987141927,3862.589065308505,3987.098055247626,139.8031752111423,0.0172409216562906,3714.309251419839,3714.3092514198383,4.547473508864641e-13,0.0061415036519368,3714.30925141984,3841.723709192335,96.64801808466888,0.7239013512929281
10,0.1,2,0.0055555555555555,1,432.10835154495214,175.21048883316124,0.4054781357655248,0.618370228537723,-0.8062952211012093,258.1105859162851,775.3856983380202,262.08856029245567,4.476474249001544,0.0170800062543988,1.055840803811402,2370.706299218027,263.41181102422524,4.448128954345403,1.0050488687117554,311.10938642430773,117.62631371717292,0.3780866757801638,375000.0,0.6666666666657778,generated,grid_10_4_chebyshev_random_cost,PSO,,2682.5188915417325,2685.59950779178,2.178324640642324,0.0205761591593424,2682.5188915417325,2685.5995077917805,2.1783246406424306,0.0170200665791829,2682.5188915417325,2682.5188915417325,0.0,0.0060293674468994,2682.518891541732,2684.059199666756,2.178324640642324,0.7131194273630778
10,0.1,2,0.2222222222222222,2,1295.5715165902095,943.5158873790036,0.7282622960577471,0.613140604281987,-1.0970158242825816,53.252733726975855,2871.995685594627,238.90995595019663,105.90098809696096,0.443267371071958,-0.6649079048975745,2673.9359039445408,297.1039893271712,116.34604528764616,1.2435814495278117,318.538974266644,160.74649561787743,0.504636821876996,684031.9521407266,0.9508011980810092,generated,grid_10_4_chebyshev_triangle_violation,OGA,,3714.309251419839,4061.4602077265554,490.9455905997481,0.0212299823760986,3916.346816254583,3916.3468162545832,2.6254850544756925e-13,0.0178954601287841,3714.309251419839,3714.3092514198383,4.547473508864641e-13,0.0055760542551676,3714.309251419839,3841.7237091923344,96.64801808466927,0.7576093673706055
10,0.2,2,0.0055555555555555,1,453.1055919787929,174.65125696360656,0.385453766308364,0.6063646962457452,-0.8050014311142517,266.2211718325702,800.7713966760405,274.17712058491134,8.952948498003098,0.0326538862137857,1.055840803811396,2491.4125984360544,276.8236220484505,8.89625790869081,1.0096525248273571,311.10938642430773,117.62631371717292,0.3780866757801638,375000.0,0.6666666666657778,generated,grid_10_4_chebyshev_random_cost,OGA,,2865.0377830834645,2868.118399333513,4.356649281284755,0.0218578974405924,2865.0377830834645,2871.1990155835606,4.356649281284861,0.0164138476053873,2865.0377830834645,2865.0377830834645,0.0,0.0057257811228434,2865.0377830834645,2871.1990155835606,4.356649281284861,0.7037278016408285
10,0.2,2,0.2222222222222222,2,1295.5715165902095,943.5158873790036,0.7282622960577471,0.613140604281987,-1.0970158242825816,53.252733726975855,2871.995685594627,238.90995595019663,105.90098809696096,0.443267371071958,-0.6649079048975745,2673.9359039445408,297.1039893271712,116.34604528764616,1.2435814495278117,318.538974266644,160.74649561787743,0.504636821876996,684031.9521407266,0.9508011980810092,generated,grid_10_4_chebyshev_triangle_violation,LK,,3916.3468162545823,4233.696070911824,299.02743667880884,0.0227999687194824,3860.351397366037,3975.669529768008,125.58779274717132,0.0163435141245524,3714.309251419839,3714.3092514198383,4.547473508864641e-13,0.0057803789774576,3714.309251419839,3812.416571364794,69.3783657900237,0.7171804110209147
10,0.0,0,0.0,1,458.8987353573192,187.73727392498907,0.4091039252457481,0.5253627428183012,-0.7928820660275462,250.0,901.3878188659974,250.0,0.0,0.0,,2250.0,250.0,0.0,1.0,311.10938642430773,117.62631371717292,0.3780866757801638,375000.0,0.6666666666657778,generated,grid_10_5_euclidean_random_cost,OGA,,2500.0,2638.0711874576987,97.6310729378176,0.0227297941843668,2500.0,2638.0711874576987,97.6310729378176,-0.5426822503407797,2500.0,2500.0,0.0,0.0054780642191569,2500.0,2500.0,0.0,0.7267049153645834
10,0.0,0,0.2055555555555555,2,1530.9444021532004,1119.2301378011612,0.7310717072592691,0.7001693716062293,-1.1207290756955706,268.66522857196367,3387.268086398235,442.74837787559073,139.65209311783292,0.3154209029244014,0.3528674475197234,4347.104353442349,483.0115948269277,125.2171395279454,1.0909392760387495,414.65736810594825,150.76567146679213,0.3635909622333548,809785.4721053813,0.8899455682942593,generated,grid_10_5_euclidean_triangle_violation,PSO,,5418.237675555317,5696.230214983037,196.57040974860973,0.0245773792266845,5418.237675555317,5557.233945269177,196.5704097486093,0.0181241830190022,5418.237675555317,5418.237675555317,0.0,0.007482369740804,5418.237675555316,5418.237675555316,5.250970108951385e-13,0.8542350927988688
10,0.1,0,0.0027777777777777,1,478.37563071222905,186.21680750120515,0.3892690085905013,0.5183004800621119,-0.794341826296133,257.02203267593313,911.9855843042782,262.2948925587496,2.9275023331886763,0.0111611107049404,-0.823037614271454,2386.767514409234,265.1963904899149,4.336437639486467,1.0110619688506342,311.10938642430773,117.62631371717292,0.3780866757801638,375000.0,0.6666666666657778,generated,grid_10_5_euclidean_random_cost,OGA,,2681.3800982269586,2681.3800982269586,2.6254850544756925e-13,0.0261685053507487,2681.3800982269586,2755.5983536596727,104.960463408615,0.0191423098246256,2681.3800982269586,2681.3800982269586,0.0,0.0052077770233154,2681.3800982269586,2681.3800982269586,0.0,0.7954167524973551
10,0.1,0,0.2055555555555555,2,1530.9444021532004,1119.2301378011612,0.7310717072592691,0.7001693716062293,-1.1207290756955706,268.66522857196367,3387.268086398235,442.74837787559073,139.65209311783292,0.3154209029244014,0.3528674475197234,4347.104353442349,483.0115948269277,125.2171395279454,1.0909392760387495,414.65736810594825,150.76567146679213,0.3635909622333548,809785.4721053813,0.8899455682942593,generated,grid_10_5_euclidean_triangle_violation,OGA,,5418.237675555316,5418.237675555317,5.250970108951385e-13,0.0217498938242594,5418.237675555317,5418.237675555317,0.0,0.0167487462361653,5418.237675555317,5418.237675555317,0.0,0.0067416826883951,5418.237675555316,5418.237675555316,5.250970108951385e-13,0.7227938175201416
